trip_id,arrival_time,departure_time,stop_id,stop_sequence
R162-1-WD,06:38:42,06:38:42,S00192,23
R162-1-WD,06:40:16,06:40:16,S01374,24
R162-1-WD,06:42:06,06:42:06,S00839,25
R162-1-WD,06:43:38,06:43:38,S03081,26
R162-1-WD,06:45:39,06:45:39,S02009,27
R162-1-WD,06:47:51,06:47:51,S00264,28
R162-1-WD,06:49:04,06:49:04,S02763,29
R162-1-WD,06:51:06,06:51:06,S03159,30
R162-1-WD,06:52:52,06:52:52,S03158,31
R162-1-WD,06:54:38,06:54:38,S03157,32
R162-1-WD,06:56:28,06:56:28,S00612,33
R162-1-WD,06:57:58,06:57:58,S00252,34
R162-1-WD,06:59:58,06:59:58,S03156,35
R162-1-WD,07:01:48,07:01:48,S00502,36
R162-1-WD,07:03:32,07:03:32,S01781,37
R162-1-WD,07:05:44,07:05:44,S00077,38
R162-1-WD,07:07:15,07:07:15,S01203,39
R162-1-WD,07:08:57,07:08:57,S03155,40
R162-1-WD,07:10:43,07:10:43,S03154,41
R162-1-WD,07:12:30,07:12:30,S02620,42
R162-1-WD,07:14:17,07:14:17,S03153,43
R163-0-WD,06:00:00,06:00:00,S03175,1
R163-0-WD,06:01:46,06:01:46,S03176,2
R163-0-WD,06:04:59,06:04:59,S03177,3
R163-0-WD,06:06:45,06:06:45,S03178,4
R163-0-WD,06:08:08,06:08:08,S02768,5
R163-0-WD,06:10:20,06:10:20,S03179,6
R163-0-WD,06:12:05,06:12:05,S02282,7
R163-0-WD,06:13:53,06:13:53,S03180,8
R163-0-WD,06:15:39,06:15:39,S03181,9
R163-0-WD,06:17:25,06:17:25,S03182,10
R163-0-WD,06:18:57,06:18:57,S02595,11
R163-0-WD,06:20:39,06:20:39,S01800,12
R163-0-WD,06:22:48,06:22:48,S00791,13
R163-0-WD,06:24:25,06:24:25,S01071,14
R163-0-WD,06:26:17,06:26:17,S03183,15
R163-0-WD,06:28:03,06:28:03,S02873,16
R163-0-WD,06:30:15,06:30:15,S01463,17
R163-0-WD,06:31:42,06:31:42,S03184,18
R163-0-WD,06:33:28,06:33:28,S03185,19
R163-0-WD,06:35:14,06:35:14,S03186,20
R163-0-WD,06:37:04,06:37:04,S00581,21
R163-0-WD,06:38:56,06:38:56,S00770,22
R163-0-WD,06:40:40,06:40:40,S03187,23
R163-0-WD,06:42:26,06:42:26,S03188,24
R163-0-WD,06:44:12,06:44:12,S03189,25
R163-0-WD,06:45:40,06:45:40,S02300,26
R163-0-WD,06:48:08,06:48:08,S01788,27
R163-0-WD,06:49:33,06:49:33,S03190,28
R163-0-WD,06:51:19,06:51:19,S03191,29
R163-0-WD,06:53:05,06:53:05,S03192,30
R163-0-WD,06:54:51,06:54:51,S03193,31
R163-0-WD,06:56:37,06:56:37,S03194,32
R163-0-WD,06:58:23,06:58:23,S03195,33
R163-0-WD,07:00:09,07:00:09,S03196,34
R163-0-WD,07:01:55,07:01:55,S03197,35
R163-0-WD,07:03:41,07:03:41,S03198,36
R163-0-WD,07:05:27,07:05:27,S03199,37
R163-0-WD,07:07:13,07:07:13,S03200,38
R163-1-WD,06:00:00,06:00:00,S03200,1
R163-1-WD,06:01:46,06:01:46,S03199,2
R163-1-WD,06:03:32,06:03:32,S03198,3
R163-1-WD,06:05:18,06:05:18,S03197,4
R163-1-WD,06:07:04,06:07:04,S03196,5
R163-1-WD,06:08:50,06:08:50,S03195,6
R163-1-WD,06:10:36,06:10:36,S03194,7
R163-1-WD,06:12:22,06:12:22,S03193,8
R163-1-WD,06:14:08,06:14:08,S03192,9
R163-1-WD,06:15:54,06:15:54,S03191,10
R163-1-WD,06:17:40,06:17:40,S03190,11
R163-1-WD,06:19:05,06:19:05,S01788,12
R163-1-WD,06:21:33,06:21:33,S02300,13
R163-1-WD,06:23:01,06:23:01,S03189,14
R163-1-WD,06:24:47,06:24:47,S03188,15
R163-1-WD,06:26:33,06:26:33,S03187,16
R163-1-WD,06:28:17,06:28:17,S00770,17
R163-1-WD,06:30:09,06:30:09,S00581,18
R163-1-WD,06:31:59,06:31:59,S03186,19
R163-1-WD,06:33:45,06:33:45,S03185,20
R163-1-WD,06:35:31,06:35:31,S03184,21
R163-1-WD,06:36:58,06:36:58,S01463,22
R163-1-WD,06:39:10,06:39:10,S02873,23
R163-1-WD,06:40:56,06:40:56,S03183,24
R163-1-WD,06:42:48,06:42:48,S01071,25
R163-1-WD,06:44:25,06:44:25,S00791,26
R163-1-WD,06:46:34,06:46:34,S01800,27
R163-1-WD,06:48:16,06:48:16,S02595,28
R163-1-WD,06:49:48,06:49:48,S03182,29
R163-1-WD,06:51:34,06:51:34,S03181,30
R163-1-WD,06:53:20,06:53:20,S03180,31
R163-1-WD,06:55:08,06:55:08,S02282,32
R163-1-WD,06:56:53,06:56:53,S03179,33
R163-1-WD,06:59:05,06:59:05,S02768,34
R163-1-WD,07:00:28,07:00:28,S03178,35
R163-1-WD,07:02:14,07:02:14,S03177,36
R163-1-WD,07:05:27,07:05:27,S03176,37
R163-1-WD,07:07:13,07:07:13,S03175,38
R163-0-WE,06:00:00,06:00:00,S03175,1
R163-0-WE,06:01:46,06:01:46,S03176,2
R163-0-WE,06:04:59,06:04:59,S03177,3
R163-0-WE,06:06:45,06:06:45,S03178,4
R163-0-WE,06:08:08,06:08:08,S02768,5
R163-0-WE,06:10:20,06:10:20,S03179,6
R163-0-WE,06:12:05,06:12:05,S02282,7
R163-0-WE,06:13:53,06:13:53,S03180,8
R163-0-WE,06:15:39,06:15:39,S03181,9
R163-0-WE,06:17:25,06:17:25,S03182,10
R163-0-WE,06:18:57,06:18:57,S02595,11
R163-0-WE,06:20:39,06:20:39,S01800,12
R163-0-WE,06:22:48,06:22:48,S00791,13
R163-0-WE,06:24:25,06:24:25,S01071,14
R163-0-WE,06:26:17,06:26:17,S03183,15
R163-0-WE,06:28:03,06:28:03,S02873,16
R163-0-WE,06:30:15,06:30:15,S01463,17
R163-0-WE,06:31:42,06:31:42,S03184,18
R163-0-WE,06:33:28,06:33:28,S03185,19
R163-0-WE,06:35:14,06:35:14,S03186,20
R163-0-WE,06:37:04,06:37:04,S00581,21
R163-0-WE,06:38:56,06:38:56,S00770,22
R163-0-WE,06:40:40,06:40:40,S03187,23
R163-0-WE,06:42:26,06:42:26,S03188,24
R163-0-WE,06:44:12,06:44:12,S03189,25
R163-0-WE,06:45:40,06:45:40,S02300,26
R163-0-WE,06:48:08,06:48:08,S01788,27
R163-0-WE,06:49:33,06:49:33,S03190,28
R163-0-WE,06:51:19,06:51:19,S03191,29
R163-0-WE,06:53:05,06:53:05,S03192,30
R163-0-WE,06:54:51,06:54:51,S03193,31
R163-0-WE,06:56:37,06:56:37,S03194,32
R163-0-WE,06:58:23,06:58:23,S03195,33
R163-0-WE,07:00:09,07:00:09,S03196,34
R163-0-WE,07:01:55,07:01:55,S03197,35
R163-0-WE,07:03:41,07:03:41,S03198,36
R163-0-WE,07:05:27,07:05:27,S03199,37
R163-0-WE,07:07:13,07:07:13,S03200,38
R163-1-WE,06:00:00,06:00:00,S03200,1
R163-1-WE,06:01:46,06:01:46,S03199,2
R163-1-WE,06:03:32,06:03:32,S03198,3
R163-1-WE,06:05:18,06:05:18,S03197,4
R163-1-WE,06:07:04,06:07:04,S03196,5
R163-1-WE,06:08:50,06:08:50,S03195,6
R163-1-WE,06:10:36,06:10:36,S03194,7
R163-1-WE,06:12:22,06:12:22,S03193,8
R163-1-WE,06:14:08,06:14:08,S03192,9
R163-1-WE,06:15:54,06:15:54,S03191,10
R163-1-WE,06:17:40,06:17:40,S03190,11
R163-1-WE,06:19:05,06:19:05,S01788,12
R163-1-WE,06:21:33,06:21:33,S02300,13
R163-1-WE,06:23:01,06:23:01,S03189,14
R163-1-WE,06:24:47,06:24:47,S03188,15
R163-1-WE,06:26:33,06:26:33,S03187,16
R163-1-WE,06:28:17,06:28:17,S00770,17
R163-1-WE,06:30:09,06:30:09,S00581,18
R163-1-WE,06:31:59,06:31:59,S03186,19
R163-1-WE,06:33:45,06:33:45,S03185,20
R163-1-WE,06:35:31,06:35:31,S03184,21
R163-1-WE,06:36:58,06:36:58,S01463,22
R163-1-WE,06:39:10,06:39:10,S02873,23
R163-1-WE,06:40:56,06:40:56,S03183,24
R163-1-WE,06:42:48,06:42:48,S01071,25
R163-1-WE,06:44:25,06:44:25,S00791,26
R163-1-WE,06:46:34,06:46:34,S01800,27
R163-1-WE,06:48:16,06:48:16,S02595,28
R163-1-WE,06:49:48,06:49:48,S03182,29
R163-1-WE,06:51:34,06:51:34,S03181,30
R163-1-WE,06:53:20,06:53:20,S03180,31
R163-1-WE,06:55:08,06:55:08,S02282,32
R163-1-WE,06:56:53,06:56:53,S03179,33
R163-1-WE,06:59:05,06:59:05,S02768,34
R163-1-WE,07:00:28,07:00:28,S03178,35
R163-1-WE,07:02:14,07:02:14,S03177,36
R163-1-WE,07:05:27,07:05:27,S03176,37
R163-1-WE,07:07:13,07:07:13,S03175,38
R164-0-WD,06:00:00,06:00:00,S01185,1
R164-0-WD,06:01:52,06:01:52,S02905,2
R164-0-WD,06:03:38,06:03:38,S02904,3
R164-0-WD,06:05:24,06:05:24,S02903,4
R164-0-WD,06:07:11,06:07:11,S03201,5
R164-0-WD,06:08:54,06:08:54,S01138,6
R164-0-WD,06:10:44,06:10:44,S03202,7
R164-0-WD,06:12:30,06:12:30,S03203,8
R164-0-WD,06:14:16,06:14:16,S03204,9
R164-0-WD,06:16:02,06:16:02,S03205,10
R164-0-WD,06:17:38,06:17:38,S01091,11
R164-0-WD,06:21:01,06:21:01,S03206,12
R164-0-WD,06:22:47,06:22:47,S03207,13
R164-0-WD,06:24:27,06:24:27,S01381,14
R164-0-WD,06:26:25,06:26:25,S01929,15
R164-0-WD,06:28:23,06:28:23,S01849,16
R164-0-WD,06:29:53,06:29:53,S01022,17
R164-0-WD,06:31:23,06:31:23,S02628,18
R164-1-WD,06:00:00,06:00:00,S02628,1
R164-1-WD,06:01:30,06:01:30,S01022,2
R164-1-WD,06:03:00,06:03:00,S01849,3
R164-1-WD,06:04:58,06:04:58,S01929,4
R164-1-WD,06:06:56,06:06:56,S01381,5
R164-1-WD,06:08:36,06:08:36,S03207,6
R164-1-WD,06:10:22,06:10:22,S03206,7
R164-1-WD,06:13:45,06:13:45,S01091,8
R164-1-WD,06:15:21,06:15:21,S03205,9
R164-1-WD,06:17:07,06:17:07,S03204,10
R164-1-WD,06:18:53,06:18:53,S03203,11
R164-1-WD,06:20:39,06:20:39,S03202,12
R164-1-WD,06:22:29,06:22:29,S01138,13
R164-1-WD,06:24:12,06:24:12,S03201,14
R164-1-WD,06:25:59,06:25:59,S02903,15
R164-1-WD,06:27:45,06:27:45,S02904,16
R164-1-WD,06:29:31,06:29:31,S02905,17
R164-1-WD,06:31:23,06:31:23,S01185,18
R164-0-WE,06:00:00,06:00:00,S01185,1
R164-0-WE,06:01:52,06:01:52,S02905,2
R164-0-WE,06:03:38,06:03:38,S02904,3
R164-0-WE,06:05:24,06:05:24,S02903,4
R164-0-WE,06:07:11,06:07:11,S03201,5
R164-0-WE,06:08:54,06:08:54,S01138,6
R164-0-WE,06:10:44,06:10:44,S03202,7
R164-0-WE,06:12:30,06:12:30,S03203,8
R164-0-WE,06:14:16,06:14:16,S03204,9
R164-0-WE,06:16:02,06:16:02,S03205,10
R164-0-WE,06:17:38,06:17:38,S01091,11
R164-0-WE,06:21:01,06:21:01,S03206,12
R164-0-WE,06:22:47,06:22:47,S03207,13
R164-0-WE,06:24:27,06:24:27,S01381,14
R164-0-WE,06:26:25,06:26:25,S01929,15
R164-0-WE,06:28:23,06:28:23,S01849,16
R164-0-WE,06:29:53,06:29:53,S01022,17
R164-0-WE,06:31:23,06:31:23,S02628,18
R164-1-WE,06:00:00,06:00:00,S02628,1
R164-1-WE,06:01:30,06:01:30,S01022,2
R164-1-WE,06:03:00,06:03:00,S01849,3
R164-1-WE,06:04:58,06:04:58,S01929,4
R164-1-WE,06:06:56,06:06:56,S01381,5
R164-1-WE,06:08:36,06:08:36,S03207,6
R164-1-WE,06:10:22,06:10:22,S03206,7
R164-1-WE,06:13:45,06:13:45,S01091,8
R164-1-WE,06:15:21,06:15:21,S03205,9
R164-1-WE,06:17:07,06:17:07,S03204,10
R164-1-WE,06:18:53,06:18:53,S03203,11
R164-1-WE,06:20:39,06:20:39,S03202,12
R164-1-WE,06:22:29,06:22:29,S01138,13
R164-1-WE,06:24:12,06:24:12,S03201,14
R164-1-WE,06:25:59,06:25:59,S02903,15
R164-1-WE,06:27:45,06:27:45,S02904,16
R164-1-WE,06:29:31,06:29:31,S02905,17
R164-1-WE,06:31:23,06:31:23,S01185,18
R165-0-WD,06:00:00,06:00:00,S03208,1
R165-0-WD,06:01:46,06:01:46,S03209,2
R165-0-WD,06:03:32,06:03:32,S03210,3
R165-0-WD,06:05:18,06:05:18,S03211,4
R165-0-WD,06:07:04,06:07:04,S03212,5
R165-0-WD,06:08:50,06:08:50,S03213,6
R165-0-WD,06:10:36,06:10:36,S03214,7
R165-0-WD,06:12:43,06:12:43,S01961,8
R165-0-WD,06:14:12,06:14:12,S03215,9
R165-0-WD,06:15:58,06:15:58,S03216,10
R165-0-WD,06:17:44,06:17:44,S03217,11
R165-0-WD,06:19:30,06:19:30,S03218,12
R165-0-WD,06:21:16,06:21:16,S03219,13
R165-0-WD,06:23:02,06:23:02,S03220,14
R165-0-WD,06:24:47,06:24:47,S01689,15
R165-0-WD,06:26:57,06:26:57,S01335,16
R165-0-WD,06:28:40,06:28:40,S03221,17
R165-0-WD,06:30:26,06:30:26,S03222,18
R165-0-WD,06:32:26,06:32:26,S02716,19
R165-0-WD,06:34:00,06:34:00,S03223,20
R165-0-WD,06:35:46,06:35:46,S03224,21
R165-0-WD,06:37:33,06:37:33,S01091,22
R165-0-WD,06:39:09,06:39:09,S03205,23
R165-0-WD,06:40:55,06:40:55,S03204,24
R165-0-WD,06:42:41,06:42:41,S03203,25
R165-0-WD,06:44:48,06:44:48,S01139,26
R165-0-WD,06:46:15,06:46:15,S00095,27
R165-0-WD,06:48:15,06:48:15,S03225,28
R165-0-WD,06:50:01,06:50:01,S03226,29
R165-0-WD,06:51:44,06:51:44,S00065,30
R165-0-WD,06:53:36,06:53:36,S03227,31
R165-0-WD,06:55:22,06:55:22,S03228,32
R165-0-WD,06:57:29,06:57:29,S02133,33
R165-0-WD,06:59:08,06:59:08,S00862,34
R165-0-WD,07:00:40,07:00:40,S01907,35
R165-0-WD,07:02:46,07:02:46,S01271,36
R165-0-WD,07:04:18,07:04:18,S00639,37
R165-0-WD,07:06:12,07:06:12,S02497,38
R165-0-WD,07:08:08,07:08:08,S01605,39
R165-0-WD,07:09:38,07:09:38,S00940,40
R165-0-WD,07:11:28,07:11:28,S03229,41
R165-0-WD,07:13:23,07:13:23,S02027,42
R165-0-WD,07:14:53,07:14:53,S00165,43
R165-0-WD,07:16:31,07:16:31,S02561,44
R165-0-WD,07:18:36,07:18:36,S03230,45
R165-0-WD,07:20:22,07:20:22,S03231,46
R165-0-WD,07:22:08,07:22:08,S03232,47
R165-0-WD,07:23:54,07:23:54,S03233,48
R165-0-WD,07:25:25,07:25:25,S03234,49
R165-1-WD,06:00:00,06:00:00,S03234,1
R165-1-WD,06:01:31,06:01:31,S03233,2
R165-1-WD,06:03:17,06:03:17,S03232,3
R165-1-WD,06:05:03,06:05:03,S03231,4
R165-1-WD,06:06:49,06:06:49,S03230,5
R165-1-WD,06:08:54,06:08:54,S02561,6
R165-1-WD,06:10:32,06:10:32,S00165,7
R165-1-WD,06:12:02,06:12:02,S02027,8
R165-1-WD,06:13:57,06:13:57,S03229,9
R165-1-WD,06:15:47,06:15:47,S00940,10
R165-1-WD,06:17:17,06:17:17,S01605,11
R165-1-WD,06:19:13,06:19:13,S02497,12
R165-1-WD,06:21:07,06:21:07,S00639,13
R165-1-WD,06:22:39,06:22:39,S01271,14
R165-1-WD,06:24:45,06:24:45,S01907,15
R165-1-WD,06:26:17,06:26:17,S00862,16
R165-1-WD,06:27:56,06:27:56,S02133,17
R165-1-WD,06:30:03,06:30:03,S03228,18
R165-1-WD,06:31:49,06:31:49,S03227,19
R165-1-WD,06:33:41,06:33:41,S00065,20
R165-1-WD,06:35:24,06:35:24,S03226,21
R165-1-WD,06:37:10,06:37:10,S03225,22
R165-1-WD,06:39:10,06:39:10,S00095,23
R165-1-WD,06:40:37,06:40:37,S01139,24
R165-1-WD,06:42:44,06:42:44,S03203,25
R165-1-WD,06:44:30,06:44:30,S03204,26
R165-1-WD,06:46:16,06:46:16,S03205,27
R165-1-WD,06:47:52,06:47:52,S01091,28
R165-1-WD,06:49:39,06:49:39,S03224,29
R165-1-WD,06:51:25,06:51:25,S03223,30
R165-1-WD,06:52:59,06:52:59,S02716,31
R165-1-WD,06:54:59,06:54:59,S03222,32
R165-1-WD,06:56:45,06:56:45,S03221,33
R165-1-WD,06:58:28,06:58:28,S01335,34
R165-1-WD,07:00:38,07:00:38,S01689,35
R165-1-WD,07:02:23,07:02:23,S03220,36
R165-1-WD,07:04:09,07:04:09,S03219,37
R165-1-WD,07:05:55,07:05:55,S03218,38
R165-1-WD,07:07:41,07:07:41,S03217,39
R165-1-WD,07:09:27,07:09:27,S03216,40
R165-1-WD,07:11:13,07:11:13,S03215,41
R165-1-WD,07:12:42,07:12:42,S01961,42
R165-1-WD,07:14:49,07:14:49,S03214,43
R165-1-WD,07:16:35,07:16:35,S03213,44
R165-1-WD,07:18:21,07:18:21,S03212,45
R165-1-WD,07:20:07,07:20:07,S03211,46
R165-1-WD,07:21:53,07:21:53,S03210,47
R165-1-WD,07:23:39,07:23:39,S03209,48
R165-1-WD,07:25:25,07:25:25,S03208,49
R165-0-WE,06:00:00,06:00:00,S03208,1
R165-0-WE,06:01:46,06:01:46,S03209,2
R165-0-WE,06:03:32,06:03:32,S03210,3
R165-0-WE,06:05:18,06:05:18,S03211,4
R165-0-WE,06:07:04,06:07:04,S03212,5
R165-0-WE,06:08:50,06:08:50,S03213,6
R165-0-WE,06:10:36,06:10:36,S03214,7
R165-0-WE,06:12:43,06:12:43,S01961,8
R165-0-WE,06:14:12,06:14:12,S03215,9
R165-0-WE,06:15:58,06:15:58,S03216,10
R165-0-WE,06:17:44,06:17:44,S03217,11
R165-0-WE,06:19:30,06:19:30,S03218,12
R165-0-WE,06:21:16,06:21:16,S03219,13
R165-0-WE,06:23:02,06:23:02,S03220,14
R165-0-WE,06:24:47,06:24:47,S01689,15
R165-0-WE,06:26:57,06:26:57,S01335,16
R165-0-WE,06:28:40,06:28:40,S03221,17
R165-0-WE,06:30:26,06:30:26,S03222,18
R165-0-WE,06:32:26,06:32:26,S02716,19
R165-0-WE,06:34:00,06:34:00,S03223,20
R165-0-WE,06:35:46,06:35:46,S03224,21
R165-0-WE,06:37:33,06:37:33,S01091,22
R165-0-WE,06:39:09,06:39:09,S03205,23
R165-0-WE,06:40:55,06:40:55,S03204,24
R165-0-WE,06:42:41,06:42:41,S03203,25
R165-0-WE,06:44:48,06:44:48,S01139,26
R165-0-WE,06:46:15,06:46:15,S00095,27
R165-0-WE,06:48:15,06:48:15,S03225,28
R165-0-WE,06:50:01,06:50:01,S03226,29
R165-0-WE,06:51:44,06:51:44,S00065,30
R165-0-WE,06:53:36,06:53:36,S03227,31
R165-0-WE,06:55:22,06:55:22,S03228,32
R165-0-WE,06:57:29,06:57:29,S02133,33
R165-0-WE,06:59:08,06:59:08,S00862,34
R165-0-WE,07:00:40,07:00:40,S01907,35
R165-0-WE,07:02:46,07:02:46,S01271,36
R165-0-WE,07:04:18,07:04:18,S00639,37
R165-0-WE,07:06:12,07:06:12,S02497,38
R165-0-WE,07:08:08,07:08:08,S01605,39
R165-0-WE,07:09:38,07:09:38,S00940,40
R165-0-WE,07:11:28,07:11:28,S03229,41
R165-0-WE,07:13:23,07:13:23,S02027,42
R165-0-WE,07:14:53,07:14:53,S00165,43
R165-0-WE,07:16:31,07:16:31,S02561,44
R165-0-WE,07:18:36,07:18:36,S03230,45
R165-0-WE,07:20:22,07:20:22,S03231,46
R165-0-WE,07:22:08,07:22:08,S03232,47
R165-0-WE,07:23:54,07:23:54,S03233,48
R165-0-WE,07:25:25,07:25:25,S03234,49
R165-1-WE,06:00:00,06:00:00,S03234,1
R165-1-WE,06:01:31,06:01:31,S03233,2
R165-1-WE,06:03:17,06:03:17,S03232,3
R165-1-WE,06:05:03,06:05:03,S03231,4
R165-1-WE,06:06:49,06:06:49,S03230,5
R165-1-WE,06:08:54,06:08:54,S02561,6
R165-1-WE,06:10:32,06:10:32,S00165,7
R165-1-WE,06:12:02,06:12:02,S02027,8
R165-1-WE,06:13:57,06:13:57,S03229,9
R165-1-WE,06:15:47,06:15:47,S00940,10
R165-1-WE,06:17:17,06:17:17,S01605,11
R165-1-WE,06:19:13,06:19:13,S02497,12
R165-1-WE,06:21:07,06:21:07,S00639,13
R165-1-WE,06:22:39,06:22:39,S01271,14
R165-1-WE,06:24:45,06:24:45,S01907,15
R165-1-WE,06:26:17,06:26:17,S00862,16
R165-1-WE,06:27:56,06:27:56,S02133,17
R165-1-WE,06:30:03,06:30:03,S03228,18
R165-1-WE,06:31:49,06:31:49,S03227,19
R165-1-WE,06:33:41,06:33:41,S00065,20
R165-1-WE,06:35:24,06:35:24,S03226,21
R165-1-WE,06:37:10,06:37:10,S03225,22
R165-1-WE,06:39:10,06:39:10,S00095,23
R165-1-WE,06:40:37,06:40:37,S01139,24
R165-1-WE,06:42:44,06:42:44,S03203,25
R165-1-WE,06:44:30,06:44:30,S03204,26
R165-1-WE,06:46:16,06:46:16,S03205,27
R165-1-WE,06:47:52,06:47:52,S01091,28
R165-1-WE,06:49:39,06:49:39,S03224,29
R165-1-WE,06:51:25,06:51:25,S03223,30
R165-1-WE,06:52:59,06:52:59,S02716,31
R165-1-WE,06:54:59,06:54:59,S03222,32
R165-1-WE,06:56:45,06:56:45,S03221,33
R165-1-WE,06:58:28,06:58:28,S01335,34
R165-1-WE,07:00:38,07:00:38,S01689,35
R165-1-WE,07:02:23,07:02:23,S03220,36
R165-1-WE,07:04:09,07:04:09,S03219,37
R165-1-WE,07:05:55,07:05:55,S03218,38
R165-1-WE,07:07:41,07:07:41,S03217,39
R165-1-WE,07:09:27,07:09:27,S03216,40
R165-1-WE,07:11:13,07:11:13,S03215,41
R165-1-WE,07:12:42,07:12:42,S01961,42
R165-1-WE,07:14:49,07:14:49,S03214,43
R165-1-WE,07:16:35,07:16:35,S03213,44
R165-1-WE,07:18:21,07:18:21,S03212,45
R165-1-WE,07:20:07,07:20:07,S03211,46
R165-1-WE,07:21:53,07:21:53,S03210,47
R165-1-WE,07:23:39,07:23:39,S03209,48
R165-1-WE,07:25:25,07:25:25,S03208,49
R166-0-WD,06:00:00,06:00:00,S03235,1
R166-0-WD,06:01:56,06:01:56,S00986,2
R166-0-WD,06:03:39,06:03:39,S01335,3
R166-0-WD,06:05:22,06:05:22,S03221,4
R166-0-WD,06:07:01,06:07:01,S02430,5
R166-0-WD,06:09:18,06:09:18,S02091,6
R166-0-WD,06:10:34,06:10:34,S02717,7
R166-0-WD,06:12:52,06:12:52,S02089,8
R166-0-WD,06:14:38,06:14:38,S02088,9
R166-0-WD,06:16:06,06:16:06,S00613,10
R166-0-WD,06:18:04,06:18:04,S00481,11
R166-0-WD,06:19:41,06:19:41,S03236,12
R166-0-WD,06:21:27,06:21:27,S03237,13
R166-0-WD,06:23:34,06:23:34,S02763,14
R166-0-WD,06:25:20,06:25:20,S02762,15
R166-0-WD,06:26:47,06:26:47,S03238,16
R166-0-WD,06:28:45,06:28:45,S00755,17
R166-0-WD,06:30:12,06:30:12,S02439,18
R166-0-WD,06:32:27,06:32:27,S02761,19
R166-0-WD,06:33:59,06:33:59,S02265,20
R166-0-WD,06:36:02,06:36:02,S00195,21
R166-0-WD,06:37:28,06:37:28,S02131,22
R166-0-WD,06:39:16,06:39:16,S03239,23
R166-0-WD,06:40:34,06:40:34,S00565,24
R166-0-WD,06:42:56,06:42:56,S00150,25
R166-0-WD,06:44:48,06:44:48,S00216,26
R166-0-WD,06:46:03,06:46:03,S02112,27
R166-0-WD,06:48:10,06:48:10,S03240,28
R166-0-WD,06:50:00,06:50:00,S00451,29
R166-0-WD,06:51:46,06:51:46,S00450,30
R166-0-WD,06:54:01,06:54:01,S02701,31
R166-0-WD,06:55:25,06:55:25,S00671,32
R166-0-WD,06:57:17,06:57:17,S03241,33
R166-0-WD,06:59:03,06:59:03,S03242,34
R166-0-WD,07:00:27,07:00:27,S02782,35
R166-0-WD,07:02:36,07:02:36,S03243,36
R166-0-WD,07:04:22,07:04:22,S03244,37
R166-0-WD,07:06:08,07:06:08,S03245,38
R166-0-WD,07:07:54,07:07:54,S03246,39
R166-0-WD,07:09:40,07:09:40,S03247,40
R166-0-WD,07:11:26,07:11:26,S03248,41
R166-0-WD,07:12:36,07:12:36,S02552,42
R166-1-WD,06:00:00,06:00:00,S02552,1
R166-1-WD,06:01:10,06:01:10,S03248,2
R166-1-WD,06:02:56,06:02:56,S03247,3
R166-1-WD,06:04:42,06:04:42,S03246,4
R166-1-WD,06:06:28,06:06:28,S03245,5
R166-1-WD,06:08:14,06:08:14,S03244,6
R166-1-WD,06:10:00,06:10:00,S03243,7
R166-1-WD,06:12:09,06:12:09,S02782,8
R166-1-WD,06:13:33,06:13:33,S03242,9
R166-1-WD,06:15:19,06:15:19,S03241,10
R166-1-WD,06:17:11,06:17:11,S00671,11
R166-1-WD,06:18:35,06:18:35,S02701,12
R166-1-WD,06:20:50,06:20:50,S00450,13
R166-1-WD,06:22:36,06:22:36,S00451,14
R166-1-WD,06:24:26,06:24:26,S03240,15
R166-1-WD,06:26:33,06:26:33,S02112,16
R166-1-WD,06:27:48,06:27:48,S00216,17
R166-1-WD,06:29:40,06:29:40,S00150,18
R166-1-WD,06:32:02,06:32:02,S00565,19
R166-1-WD,06:33:20,06:33:20,S03239,20
R166-1-WD,06:35:08,06:35:08,S02131,21
R166-1-WD,06:36:34,06:36:34,S00195,22
R166-1-WD,06:38:37,06:38:37,S02265,23
R166-1-WD,06:40:09,06:40:09,S02761,24
R166-1-WD,06:42:24,06:42:24,S02439,25
R166-1-WD,06:43:51,06:43:51,S00755,26
R166-1-WD,06:45:49,06:45:49,S03238,27
R166-1-WD,06:47:16,06:47:16,S02762,28
R166-1-WD,06:49:02,06:49:02,S02763,29
R166-1-WD,06:51:09,06:51:09,S03237,30
R166-1-WD,06:52:55,06:52:55,S03236,31
R166-1-WD,06:54:32,06:54:32,S00481,32
R166-1-WD,06:56:30,06:56:30,S00613,33
R166-1-WD,06:57:58,06:57:58,S02088,34
R166-1-WD,06:59:44,06:59:44,S02089,35
R166-1-WD,07:02:02,07:02:02,S02717,36
R166-1-WD,07:03:18,07:03:18,S02091,37
R166-1-WD,07:05:35,07:05:35,S02430,38
R166-1-WD,07:07:14,07:07:14,S03221,39
R166-1-WD,07:08:57,07:08:57,S01335,40
R166-1-WD,07:10:40,07:10:40,S00986,41
R166-1-WD,07:12:36,07:12:36,S03235,42
R167-0-WD,06:00:00,06:00:00,S03249,1
R167-0-WD,06:01:46,06:01:46,S03250,2
R167-0-WD,06:03:32,06:03:32,S03251,3
R167-0-WD,06:05:31,06:05:31,S02929,4
R167-0-WD,06:07:19,06:07:19,S02415,5
R167-0-WD,06:08:38,06:08:38,S00985,6
R167-0-WD,06:10:24,06:10:24,S00986,7
R167-0-WD,06:12:35,06:12:35,S03252,8
R167-0-WD,06:14:27,06:14:27,S00881,9
R167-0-WD,06:16:24,06:16:24,S01850,10
R167-0-WD,06:18:04,06:18:04,S03253,11
R167-0-WD,06:19:50,06:19:50,S03254,12
